date,classification,trade_count,win_rate,avg_closed_pnl,avg_size
2025-01-23,Extreme Greed,1218,0.6609195402298851,83.13320374384236,3035.3273070607556
2025-01-24,Extreme Greed,874,0.5583524027459954,12.131326931350113,1843.7453661327231
2025-01-25,Extreme Greed,506,0.27865612648221344,-20.450625011857706,2449.363043478261
2025-01-26,Greed,451,0.43458980044345896,90.51766445232816,2663.3562305986693
2025-01-27,Greed,773,0.4760672703751617,53.469295461837,1950.8775032341528
2025-01-28,Greed,498,0.6285140562248996,36.103642516064255,1163.4782530120483
2025-01-29,Greed,910,0.4164835164835165,25.737375241758244,2085.1795714285713
2025-01-30,Greed,1067,0.3467666354264292,21.64711470009372,2825.114498594189
2025-01-31,Extreme Greed,1016,0.5413385826771654,35.303441705708664,2739.578228346457
2025-02-01,Greed,634,0.5962145110410094,50.946695610410096,2151.019621451104
2025-02-02,Greed,1319,0.35860500379075055,123.46835452843062,4291.957763457164
2025-02-03,Fear,2380,0.4634453781512605,146.58459086932774,9492.815701680673
2025-02-04,Greed,2512,0.276671974522293,165.9541752070064,6241.404964171974
2025-02-05,Neutral,1297,0.3215111796453354,43.721075992289904,6741.1191287586735
2025-02-06,Neutral,1703,0.46095126247798,19.84955944392249,1655.0257604227834
2025-02-07,Fear,1524,0.2821522309711286,14.730972500656167,2270.5141338582675
2025-02-08,Fear,575,0.19130434782608696,1.0203534834782608,1460.4086434782607
2025-02-09,Neutral,764,0.4306282722513089,197.05736844502616,3823.19332460733
2025-02-10,Fear,889,0.4780652418447694,71.88807047244094,4077.5685489313837
2025-02-11,Neutral,848,0.21816037735849056,-7.186067001179245,3298.990766509434
2025-02-12,Neutral,1031,0.4626576139670223,19.251828353055284,4019.3739476236665
2025-02-13,Neutral,1370,0.4678832116788321,20.313528640875912,2335.6585474452554
2025-02-14,Neutral,1655,0.42900302114803623,129.22095184773414,2421.210525679758
2025-02-15,Neutral,932,0.4302575107296137,48.32932082618026,1837.8250536480687
2025-02-16,Neutral,681,0.44052863436123346,3.4794103157121876,1183.8144493392072
2025-02-17,Neutral,941,0.22422954303931988,1.9325964877789585,2158.3896280552603
2025-02-18,Neutral,1676,0.5119331742243437,54.418062292959426,2011.413293556086
2025-02-19,Fear,1361,0.4276267450404115,11.010870463629685,2398.185334313005
2025-02-20,Neutral,2012,0.47912524850894633,22.867193887673956,2300.5016351888667
2025-02-21,Greed,1873,0.5221569674319274,63.904695114789114,2120.747399893219
2025-02-22,Neutral,686,0.4970845481049563,36.849423,4629.111078717201
2025-02-23,Neutral,520,0.45,20.494104328846156,2194.8283461538463
2025-02-24,Neutral,5616,0.39672364672364674,6.850102607193732,1998.5077617521367
2025-02-25,Fear,6246,0.260646813960935,32.782929400256165,3108.3868651937237
2025-02-26,Extreme Fear,1176,0.6709183673469388,53.76621014370748,4206.597049319727
2025-02-27,Extreme Fear,890,0.27752808988764044,-41.039514064044944,2247.0768876404495
2025-02-28,Extreme Fear,1019,0.3886162904808636,221.4211077016683,4046.7721000981355
2025-03-01,Extreme Fear,174,0.4482758620689655,60.897177977011495,1516.230632183908
2025-03-02,Fear,532,0.5018796992481203,125.77879832330827,12144.452518796992
2025-03-03,Fear,1482,0.6153846153846154,415.9332201302294,5563.151403508772
2025-03-04,Extreme Fear,2402,0.25353871773522063,75.80165136761032,4631.24360949209
2025-03-05,Extreme Fear,1660,0.7584337349397591,162.24600356445782,5538.345915662651
2025-03-06,Fear,760,0.48026315789473684,21.18569152763158,8901.743368421052
2025-03-07,Fear,2552,0.5223354231974922,58.86993010462382,7779.888510971787
2025-03-08,Fear,529,0.5689981096408318,46.69333338185255,1686.3582419659735
2025-03-09,Fear,1422,0.4409282700421941,13.905384947257385,7327.495070323488
2025-03-10,Extreme Fear,2911,0.39745791824115423,-3.438690233596702,5775.263029886637
2025-03-11,Extreme Fear,3286,0.18746195982958003,-23.3964482763238,4265.657970176507
2025-03-12,Fear,3968,0.5645161290322581,72.60735489289314,4692.071358366935
2025-03-13,Neutral,962,0.4573804573804574,14.672422944906446,3415.375488565489
2025-03-14,Fear,2210,0.8538461538461538,31.061610899999998,3641.261158371041
2025-03-15,Neutral,261,0.5938697318007663,301.51197154022987,9025.86030651341
2025-03-16,Fear,530,0.2320754716981132,-14.926308575471696,19222.49341509434
2025-03-17,Fear,920,0.4532608695652174,28.439028818478263,3905.320706521739
2025-03-18,Fear,834,0.22541966426858512,86.71797221103118,4856.901043165468
2025-03-19,Fear,1612,0.4162531017369727,18.222507655707197,2852.8620161290323
2025-03-20,Neutral,771,0.4085603112840467,13.290349463035021,2143.0063942931256
2025-03-21,Fear,698,0.5,9.958840077363897,3644.560730659026
2025-03-22,Fear,535,0.4747663551401869,23.361748138317758,1816.4662056074767
2025-03-23,Fear,447,0.32662192393736017,31.425999071588368,5802.057427293064
2025-03-24,Neutral,1027,0.6153846153846154,105.04280555111977,2938.254186952288
2025-03-25,Neutral,791,0.3615676359039191,40.49419314791403,6792.060391908975
2025-03-26,Neutral,3102,0.27111540941328177,5.094186791424887,2449.30830754352
2025-03-27,Fear,785,0.33375796178343947,74.9367633388535,4127.744535031847
2025-03-28,Fear,728,0.3173076923076923,29.30931227335165,2037.2151236263737
2025-03-29,Fear,1894,0.3558606124604013,6.38800049155227,1936.7221911298839
2025-03-30,Fear,568,0.16549295774647887,27.8083013028169,5019.146056338028
2025-03-31,Fear,495,0.5232323232323233,14.097342539393939,4373.277717171717
2025-04-01,Fear,192,0.4583333333333333,-11.472199177083334,3668.9853645833336
2025-04-02,Fear,1076,0.8949814126394052,187.930056633829,3594.7310408921935
2025-04-03,Fear,1748,0.2974828375286041,-1.353524757437071,4960.087614416476
2025-04-04,Fear,1272,0.38757861635220126,-20.05949602987421,3015.3661399371067
2025-04-05,Fear,360,0.5805555555555556,99.74260475,3521.011722222222
2025-04-06,Fear,1048,0.31679389312977096,44.89832945801527,3388.59929389313
2025-04-07,Extreme Fear,2814,0.23916133617626156,12.269854408315563,5138.682707889126
2025-04-08,Extreme Fear,943,0.4093319194061506,37.00890222481442,9405.505196182397
2025-04-09,Extreme Fear,3967,0.43055205444920597,10.86978694151752,7198.589984875221
2025-04-10,Fear,2127,0.5289139633286318,74.40612236060178,13512.90704748472
2025-04-11,Fear,1096,0.3357664233576642,115.33437872354014,10327.853166058394
2025-04-12,Fear,2109,0.2721669037458511,194.60393292223802,26512.383826458037
2025-04-13,Neutral,1321,0.3618470855412566,36.86299888039364,10727.596358819075
2025-04-14,Fear,890,0.42247191011235957,51.32634052022472,14696.598853932584
2025-04-15,Fear,1131,0.5720601237842617,63.976751796640144,18348.51303271441
2025-04-16,Fear,1608,0.3401741293532338,36.46251881654229,22700.69396766169
2025-04-17,Fear,1031,0.30358874878758485,5.264713759456837,2526.238128031038
2025-04-18,Fear,1894,0.5126715945089757,2.576771248152059,12994.007634635693
2025-04-19,Fear,2786,0.2921751615218952,25.82576363783202,11739.577426417804
2025-04-20,Fear,1982,0.3985872855701312,12.643966668012109,6118.110015136226
2025-04-21,Fear,1718,0.3940628637951106,20.005394590803256,24507.598859138536
2025-04-22,Neutral,2998,0.2961974649766511,19.563963835223483,11258.714222815212
2025-04-23,Greed,6159,0.324728040266277,-68.03380836678032,4981.72492125345
2025-04-24,Greed,2232,0.4135304659498208,22.717023281810036,15720.841684587815
2025-04-25,Greed,1653,0.38596491228070173,12.231614764670297,16787.32957047792
2025-04-26,Greed,1131,0.1724137931034483,-3.6478814694960215,10564.215534924844
2025-04-27,Greed,337,0.3560830860534125,8.018004356083086,1446.6993768545994
2025-04-28,Neutral,1379,0.4169688179840464,26.763461754169686,18944.83066715011
2025-04-29,Greed,2243,0.43201069995541685,56.06313572313866,15198.177289344627
2025-04-30,Greed,1113,0.26504941599281223,12.582028094339623,11405.10229110512
2025-05-01,Neutral,1230,0.43089430894308944,44.338885607317074,8715.642699186992
